spring_id,model,horizon,nse,mae,rmse,smape,emissions [kg CO₂],energy [kWh]
395749,BASELINE_LASTKNOWN,3,-1.09789708177053,0.003976272528007795,0.011132878216376143,5.995918354578419,3.77109816261475e-06,3.403149625144163e-05
395749,BASELINE_LASTKNOWN,4,-1.1481955707865743,0.00414178032148076,0.011272110909326947,6.298060055888925,3.77109816261475e-06,3.403149625144163e-05
395756,BASELINE_LASTKNOWN,1,0.9869950922532451,0.010961248607964363,0.02316956210074682,3.438096807179565,3.771178261067737e-06,3.40322190833821e-05
395756,BASELINE_LASTKNOWN,2,0.9613855415155663,0.019368779040743443,0.03992258583249844,5.912989556481571,3.771178261067737e-06,3.40322190833821e-05
395756,BASELINE_LASTKNOWN,3,0.9316617066000157,0.026476330594063204,0.05310760567375617,7.965982652309562,3.771178261067737e-06,3.40322190833821e-05
395756,BASELINE_LASTKNOWN,4,0.9019029591034874,0.03251458565339273,0.063625280164355,9.699773366710266,3.771178261067737e-06,3.40322190833821e-05
395764,BASELINE_LASTKNOWN,1,0.28937126256551204,0.4338836217918363,0.9277910481219,34.797212320485,3.7719892893393685e-06,3.4039538040459236e-05
395764,BASELINE_LASTKNOWN,2,0.029528918136997095,0.5529268526849134,1.088505494512294,50.167708926005744,3.7719892893393685e-06,3.4039538040459236e-05
395764,BASELINE_LASTKNOWN,3,-0.07189063756571579,0.6079168837011081,1.142458630178386,59.4357320240715,3.7719892893393685e-06,3.4039538040459236e-05
395764,BASELINE_LASTKNOWN,4,-0.14946929489350635,0.6410518810966948,1.1854003995824907,65.07450755424394,3.7719892893393685e-06,3.4039538040459236e-05
395772,BASELINE_LASTKNOWN,1,0.8596350935655477,0.04012154582763338,0.08222245759055523,11.30779890875185,3.774848054433003e-06,3.406533637541966e-05
395772,BASELINE_LASTKNOWN,2,0.7217195765219899,0.06064892633586205,0.11579977150288612,17.477253010575076,3.774848054433003e-06,3.406533637541966e-05
395772,BASELINE_LASTKNOWN,3,0.6408578522147286,0.0724478619989222,0.1315802657882414,21.41121560467587,3.774848054433003e-06,3.406533637541966e-05
395772,BASELINE_LASTKNOWN,4,0.5909272884592887,0.078832000580359,0.14046550138003383,23.805411734136243,3.774848054433003e-06,3.406533637541966e-05
396192,BASELINE_LASTKNOWN,1,0.9869918138338893,0.002029566556245043,0.00356474858355501,1.2846780023987108,3.774856934521044e-06,3.406541651193954e-05
396192,BASELINE_LASTKNOWN,2,0.9575783469526772,0.003836194186534783,0.006451226266930053,2.4333131690505336,3.774856934521044e-06,3.406541651193954e-05
396192,BASELINE_LASTKNOWN,3,0.9195792473296055,0.005437140157700742,0.008906513104793495,3.4621454853857223,3.774856934521044e-06,3.406541651193954e-05
396192,BASELINE_LASTKNOWN,4,0.8782174312378621,0.006838289013740599,0.010993184077073018,4.369837067561213,3.774856934521044e-06,3.406541651193954e-05
396226,BASELINE_LASTKNOWN,1,0.9871605459898999,0.0012556660650512653,0.001661735585148241,1.6576172613412778,3.7790265568520426e-06,3.41030444072126e-05
396226,BASELINE_LASTKNOWN,2,0.9860714456453366,0.001323713567067317,0.0017308257206883914,1.7493330101475775,3.7790265568520426e-06,3.41030444072126e-05
396226,BASELINE_LASTKNOWN,3,0.9838034865590772,0.0014415450635536268,0.0018664884314519758,1.8986684422563767,3.7790265568520426e-06,3.41030444072126e-05
