spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],lstm_units,dropout,learning_rate,n_dense_layers
395343,LSTM_ENERGY,4,0.7755458300202916,0.01434524937106229,0.025351355495426175,15.78093871326196,0.0011533908840221868,0.010408537739795212,2.406498807423626e-05,0.00021716951299711456,96,0.1,0.01,0
395350,LSTM_ENERGY,1,0.9336674593628659,0.004776222511980281,0.0056128731654875525,5.33209995833428,0.00125787793166305,0.011351459513979083,2.4170770445891344e-05,0.00021812412415524803,64,0.1,0.0001,1
395350,LSTM_ENERGY,2,0.9230991230146688,0.0050475339068497055,0.006042179751460107,5.733040326622557,0.00125787793166305,0.011351459513979083,2.4170770445891344e-05,0.00021812412415524803,64,0.1,0.0001,1
395350,LSTM_ENERGY,3,0.907493662375323,0.005615911303546031,0.006625786797023234,6.353644111100705,0.00125787793166305,0.011351459513979083,2.4170770445891344e-05,0.00021812412415524803,64,0.1,0.0001,1
395350,LSTM_ENERGY,4,0.9196925002122778,0.0051248805521394315,0.006172543852847577,5.694904928703193,0.00125787793166305,0.011351459513979083,2.4170770445891344e-05,0.00021812412415524803,64,0.1,0.0001,1
395368,LSTM_ENERGY,1,0.799068674139336,0.01146981624801555,0.011946040493376928,14.926711741565596,0.0012031820972861836,0.010857868256923291,2.3055665017965072e-05,0.000208061085604132,64,0.1,0.01,0
395368,LSTM_ENERGY,2,0.805079325284285,0.010928501455877378,0.011768414831038713,14.092682175835428,0.0012031820972861836,0.010857868256923291,2.3055665017965072e-05,0.000208061085604132,64,0.1,0.01,0
395368,LSTM_ENERGY,3,0.7848860108294912,0.011238231927782902,0.01237097742999502,14.691480062048896,0.0012031820972861836,0.010857868256923291,2.3055665017965072e-05,0.000208061085604132,64,0.1,0.01,0
395368,LSTM_ENERGY,4,0.7665008425499946,0.011388634433272033,0.012916032362529466,14.73558989163467,0.0012031820972861836,0.010857868256923291,2.3055665017965072e-05,0.000208061085604132,64,0.1,0.01,0
395376,LSTM_ENERGY,1,0.8673663354769976,0.006103582526347646,0.007835353702092002,2.3076825678488877,0.0011376537369200143,0.010266521107100446,2.3564233056156473e-05,0.00021265055279352845,64,0.1,0.01,0
395376,LSTM_ENERGY,2,0.8546160922277555,0.006547734813932529,0.008210712077994347,2.479583997374528,0.0011376537369200143,0.010266521107100446,2.3564233056156473e-05,0.00021265055279352845,64,0.1,0.01,0
395376,LSTM_ENERGY,3,0.8623908111752738,0.006141188689911618,0.007996201755703338,2.326050365786355,0.0011376537369200143,0.010266521107100446,2.3564233056156473e-05,0.00021265055279352845,64,0.1,0.01,0
395376,LSTM_ENERGY,4,0.8424011240183013,0.006667738682492891,0.008565423228673156,2.522620843077379,0.0011376537369200143,0.010266521107100446,2.3564233056156473e-05,0.00021265055279352845,64,0.1,0.01,0
