spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers,type_flag
395368,TFT_LARGE_WEATHER,1,0.9767350363645737,0.0018682431610185417,0.0040649138573724914,1.9974393137873463,0.1720185790697692,1.5523461274028911,9.983113002294705e-05,0.000900905407563685,96,0.0001,2,TRAIN
395368,TFT_LARGE_WEATHER,2,0.9526185386896846,0.002571347277344938,0.005802207299368343,2.714668715206107,0.1720185790697692,1.5523461274028911,9.983113002294705e-05,0.000900905407563685,96,0.0001,2,TRAIN
395368,TFT_LARGE_WEATHER,3,0.9127876383425441,0.003342482689272867,0.007876961287136941,3.484594056617511,0.1720185790697692,1.5523461274028911,9.983113002294705e-05,0.000900905407563685,96,0.0001,2,TRAIN
395368,TFT_LARGE_WEATHER,4,0.8785035469913132,0.004121475318445001,0.009316832017584481,4.285473547305632,0.1720185790697692,1.5523461274028911,9.983113002294705e-05,0.000900905407563685,96,0.0001,2,TRAIN
395376,TFT_LARGE_WEATHER,1,0.9881403590066411,0.0013842420533660934,0.002342974127772781,0.523300785403766,0.1720185790697692,1.5523461274028911,0.00010345417378585104,0.0009336008174732975,96,0.0001,2,TRAIN
395376,TFT_LARGE_WEATHER,2,0.9819857205341472,0.0017175009224888794,0.0028902213316454014,0.6510549839632229,0.1720185790697692,1.5523461274028911,0.00010345417378585104,0.0009336008174732975,96,0.0001,2,TRAIN
395376,TFT_LARGE_WEATHER,3,0.9780742797787243,0.0020065960064321402,0.0031918094786201005,0.7618459445683651,0.1720185790697692,1.5523461274028911,0.00010345417378585104,0.0009336008174732975,96,0.0001,2,TRAIN
395376,TFT_LARGE_WEATHER,4,0.9743359196981618,0.0022536766396019994,0.003456488543668634,0.8554943873115054,0.1720185790697692,1.5523461274028911,0.00010345417378585104,0.0009336008174732975,96,0.0001,2,TRAIN
395400,TFT_LARGE_WEATHER,1,0.5219521460834099,0.006983155699094972,0.024868232857266977,7.262621513594841,0.1720185790697692,1.5523461274028911,8.628482811444532e-05,0.0007786596046858222,96,0.0001,2,TRAIN
395400,TFT_LARGE_WEATHER,2,0.4058439832131433,0.00901948818287717,0.027692144879222412,9.864650419991255,0.1720185790697692,1.5523461274028911,8.628482811444532e-05,0.0007786596046858222,96,0.0001,2,TRAIN
