spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers
395400,TFT,4,0.3378168315495681,0.010557963695516757,0.029289109316388753,12.377266830251726,0.004804529056529857,0.04335747984451014,6.713001933522167e-05,0.0006058009902828365,64,0.001,2
395426,TFT,1,0.9908616986531417,0.0003387261265424344,0.000614501977012611,1.1054381292314142,0.011947702415650253,0.10781957202875367,7.904111904387894e-05,0.0007132902487445307,64,0.0001,2
395426,TFT,2,0.9850721701963303,0.0003744926101652826,0.0007854438012326423,1.1976221143860917,0.011947702415650253,0.10781957202875367,7.904111904387894e-05,0.0007132902487445307,64,0.0001,2
395426,TFT,3,0.97941232473923,0.0004176297347634414,0.0009224707834291446,1.3113855050011438,0.011947702415650253,0.10781957202875367,7.904111904387894e-05,0.0007132902487445307,64,0.0001,2
395426,TFT,4,0.9756838017958978,0.00046112574950940186,0.0010025675880768526,1.4390939387193529,0.011947702415650253,0.10781957202875367,7.904111904387894e-05,0.0007132902487445307,64,0.0001,2
395434,TFT,1,0.9776622354475871,0.008943321122039589,0.017717932542933138,1.3980617898449021,0.006200526171128355,0.05595536738916684,7.334846251869906e-05,0.0006619180460482535,64,0.0001,2
395434,TFT,2,0.9616199301504345,0.010442514732101008,0.023225775854324834,1.5740645770220858,0.006200526171128355,0.05595536738916684,7.334846251869906e-05,0.0006619180460482535,64,0.0001,2
395434,TFT,3,0.9522688400316058,0.01175476185849892,0.0259024129824129,1.7469255352691335,0.006200526171128355,0.05595536738916684,7.334846251869906e-05,0.0006619180460482535,64,0.0001,2
395434,TFT,4,0.9466578101630377,0.01270282833234286,0.027384045198253718,1.8753383937418826,0.006200526171128355,0.05595536738916684,7.334846251869906e-05,0.0006619180460482535,64,0.0001,2
395483,TFT,1,0.9495755587994084,0.0055318130270462194,0.010440023642222351,4.127026188662427,0.007535517927192774,0.06800272467957238,3.052656824618346e-05,0.0002754807082823472,64,0.0001,2
395483,TFT,2,0.9462529392010521,0.006003505140932385,0.010772665327924284,4.33783544436903,0.007535517927192774,0.06800272467957238,3.052656824618346e-05,0.0002754807082823472,64,0.0001,2
395483,TFT,3,0.9422933984351759,0.006379392651736969,0.011156369951684316,4.524198685286005,0.007535517927192774,0.06800272467957238,3.052656824618346e-05,0.0002754807082823472,64,0.0001,2
395483,TFT,4,0.9382645449506203,0.006745886366702712,0.011532971089192805,4.713764889602273,0.007535517927192774,0.06800272467957238,3.052656824618346e-05,0.0002754807082823472,64,0.0001,2
