spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395400,TRAIN,TRANSFORMER_LARGE,4,0.07497844866608638,0.013628986974411332,0.03452726035384747,15.615275552374127,0.398871578417623,3.5995341516949697,3.520389212584659e-05,0.00031769025128908956,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE,1,0.9719989152221563,0.0005137667870302583,0.0010770166955548796,1.6593949397207142,0.398871578417623,3.5995341516949697,3.948281007959259e-05,0.0003563044623289228,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE,2,0.9171485809798448,0.0006806475848260743,0.0018554073018433352,2.175510264111407,0.398871578417623,3.5995341516949697,3.948281007959259e-05,0.0003563044623289228,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE,3,0.8540877090557402,0.0008546229474520812,0.0024665241078204556,2.687044769709791,0.398871578417623,3.5995341516949697,3.948281007959259e-05,0.0003563044623289228,8,4,16,2,64
395426,TRAIN,TRANSFORMER_LARGE,4,0.7950956525672959,0.0010113512625066652,0.0029278518223745543,3.163625322923003,0.398871578417623,3.5995341516949697,3.948281007959259e-05,0.0003563044623289228,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE,1,0.8790081547073916,0.01654147935567967,0.0412747243348141,2.4982037423992396,0.398871578417623,3.5995341516949697,3.5946509046585955e-05,0.0003243918442640324,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE,2,0.7835620495613572,0.024039319974964557,0.055215167098755076,3.5992957285647753,0.398871578417623,3.5995341516949697,3.5946509046585955e-05,0.0003243918442640324,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE,3,0.7156531489204492,0.03099811977475379,0.06329707123186248,4.62682808186125,0.398871578417623,3.5995341516949697,3.5946509046585955e-05,0.0003243918442640324,8,4,16,2,64
395434,TRAIN,TRANSFORMER_LARGE,4,0.6682683972069813,0.03667509138922296,0.06836305021466092,5.513321145975866,0.398871578417623,3.5995341516949697,3.5946509046585955e-05,0.0003243918442640324,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE,1,0.9029719561954683,0.006063098312597523,0.014881547031549716,3.988788796690901,0.398871578417623,3.5995341516949697,2.3811958332800712e-05,0.00021488609837202392,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE,2,0.8246539490836383,0.00817779043495363,0.01996234637515161,5.020978496934542,0.398871578417623,3.5995341516949697,2.3811958332800712e-05,0.00021488609837202392,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE,3,0.6247703171471651,0.01065779201907743,0.031637322084531364,6.002434225654392,0.398871578417623,3.5995341516949697,2.3811958332800712e-05,0.00021488609837202392,8,4,16,2,64
395483,TRAIN,TRANSFORMER_LARGE,4,0.4620360096580426,0.013635900921305153,0.041396840929441986,7.328091341661706,0.398871578417623,3.5995341516949697,2.3811958332800712e-05,0.00021488609837202392,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE,1,0.9664023922603205,0.005662012462470961,0.014091350672354275,4.034081692405485,0.398871578417623,3.5995341516949697,4.019786831711876e-05,0.00036275735766089196,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE,2,0.9158321451744419,0.009531699048827424,0.02238676720532902,6.691595894161933,0.398871578417623,3.5995341516949697,4.019786831711876e-05,0.00036275735766089196,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE,3,0.8709296963994019,0.012823485997374703,0.027781184763604177,8.89689619108557,0.398871578417623,3.5995341516949697,4.019786831711876e-05,0.00036275735766089196,8,4,16,2,64
395509,TRAIN,TRANSFORMER_LARGE,4,0.8294109348088335,0.015301644097995075,0.03197359012699616,10.52331253398874,0.398871578417623,3.5995341516949697,4.019786831711876e-05,0.00036275735766089196,8,4,16,2,64
395533,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,1,0.9514060156785581,0.008060283162800668,0.014215287895599383,10.291462250390127,0.398871578417623,3.5995341516949697,3.679651701452667e-05,0.0003320625655572201,8,4,16,2,64
395533,UNSEEN_MEANSCALING,TRANSFORMER_LARGE,2,0.9438039687722855,0.008456496348145656,0.015284829124759404,10.430840532029602,0.398871578417623,3.5995341516949697,3.679651701452667e-05,0.0003320625655572201,8,4,16,2,64
