spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395251,TRANSFORMER_ENERGY,4,0.5040967600424833,0.3195225698248684,0.6378316812136906,29.91873873892307,0.0007677505714843972,0.006928406413424515,1.9106672616671144e-05,0.0001724242195490664,8,2,16,2,64
395285,TRANSFORMER_ENERGY,1,0.8699295368951593,0.012342900498876175,0.022429119250294664,16.12740299071498,0.0007844436708731715,0.007079049840027899,2.0296896394245134e-05,0.000183165148126964,16,2,32,2,64
395285,TRANSFORMER_ENERGY,2,0.7873316903243051,0.01568662347815317,0.028687677868956332,19.364203082136598,0.0007844436708731715,0.007079049840027899,2.0296896394245134e-05,0.000183165148126964,16,2,32,2,64
395285,TRANSFORMER_ENERGY,3,0.7282565196556819,0.01785424141242363,0.032437715406040867,21.79692454512023,0.0007844436708731715,0.007079049840027899,2.0296896394245134e-05,0.000183165148126964,16,2,32,2,64
395285,TRANSFORMER_ENERGY,4,0.6673280962545229,0.020019280977094142,0.03589993732500432,23.88865489552791,0.0007844436708731715,0.007079049840027899,2.0296896394245134e-05,0.000183165148126964,16,2,32,2,64
395327,TRANSFORMER_ENERGY,1,0.9355212266380353,0.027695235228980753,0.0301459157154009,13.640233109399691,0.0007907801154472076,0.007136231774963069,1.6323099572357954e-05,0.0001473044397029018,8,4,32,1,64
395327,TRANSFORMER_ENERGY,2,0.8946169706421538,0.034990726486381185,0.038543302719804086,16.14688601529831,0.0007907801154472076,0.007136231774963069,1.6323099572357954e-05,0.0001473044397029018,8,4,32,1,64
395327,TRANSFORMER_ENERGY,3,0.8724260938276334,0.037227361057111025,0.042413107635242045,16.52314740265718,0.0007907801154472076,0.007136231774963069,1.6323099572357954e-05,0.0001473044397029018,8,4,32,1,64
395327,TRANSFORMER_ENERGY,4,0.8230841150991917,0.043130651219054766,0.049952567245674616,18.526162790684978,0.0007907801154472076,0.007136231774963069,1.6323099572357954e-05,0.0001473044397029018,8,4,32,1,64
395343,TRANSFORMER_ENERGY,1,0.9174483780919256,0.008562309530280393,0.015439182794846377,10.918010238556692,0.0007216050911653716,0.006511976060041978,1.5917059565498737e-05,0.00014364021554974857,16,4,16,1,32
395343,TRANSFORMER_ENERGY,2,0.8624393778874735,0.011268523147106182,0.01989744048663503,14.053274170620279,0.0007216050911653716,0.006511976060041978,1.5917059565498737e-05,0.00014364021554974857,16,4,16,1,32
395343,TRANSFORMER_ENERGY,3,0.8106800119164231,0.013537764599889986,0.023301276857219277,16.937337944930714,0.0007216050911653716,0.006511976060041978,1.5917059565498737e-05,0.00014364021554974857,16,4,16,1,32
395343,TRANSFORMER_ENERGY,4,0.7806328839022818,0.014623767703960478,0.02506242608286315,17.59308440363742,0.0007216050911653716,0.006511976060041978,1.5917059565498737e-05,0.00014364021554974857,16,4,16,1,32
395350,TRANSFORMER_ENERGY,1,0.9818077830622486,0.00218143878830962,0.002939440852866842,2.378766808888102,0.0007298698666004731,0.0065865598184354866,1.6141556618510754e-05,0.00014566614282307652,8,4,32,1,64
395350,TRANSFORMER_ENERGY,2,0.976385306613891,0.0023999221371082727,0.0033482598134800053,2.6417435019217756,0.0007298698666004731,0.0065865598184354866,1.6141556618510754e-05,0.00014566614282307652,8,4,32,1,64
395350,TRANSFORMER_ENERGY,3,0.9736171822746399,0.002486535619149665,0.003538443797913049,2.754348115310222,0.0007298698666004731,0.0065865598184354866,1.6141556618510754e-05,0.00014566614282307652,8,4,32,1,64
395350,TRANSFORMER_ENERGY,4,0.966188817195214,0.0028116115465105047,0.00400512719835797,3.0956521209516934,0.0007298698666004731,0.0065865598184354866,1.6141556618510754e-05,0.00014566614282307652,8,4,32,1,64
395368,TRANSFORMER_ENERGY,1,0.9520381558179961,0.003927120168699973,0.005836440930304638,4.342503738437588,0.0011618176317906449,0.010484583184047259,2.0107779577191408e-05,0.00018145850248340803,8,4,16,2,32
395368,TRANSFORMER_ENERGY,2,0.9369869278008707,0.004392766936133995,0.006691205108763681,4.8844070240279684,0.0011618176317906449,0.010484583184047259,2.0107779577191408e-05,0.00018145850248340803,8,4,16,2,32
395368,TRANSFORMER_ENERGY,3,0.9257918083725774,0.004679672262094534,0.0072660036506394035,5.258523781700123,0.0011618176317906449,0.010484583184047259,2.0107779577191408e-05,0.00018145850248340803,8,4,16,2,32
395368,TRANSFORMER_ENERGY,4,0.9108123991587306,0.00513573406455005,0.00798249594071701,5.798756516869643,0.0011618176317906449,0.010484583184047259,2.0107779577191408e-05,0.00018145850248340803,8,4,16,2,32
395376,TRANSFORMER_ENERGY,1,0.965065770477944,0.002900862037915263,0.004021215114794867,1.106199522154296,0.0010838399465104254,0.009780889673595148,2.048818961060317e-05,0.0001848914342363929,16,2,16,2,64
395376,TRANSFORMER_ENERGY,2,0.962223488065815,0.0029405657505690115,0.004185367346591087,1.1276323025542756,0.0010838399465104254,0.009780889673595148,2.048818961060317e-05,0.0001848914342363929,16,2,16,2,64
395376,TRANSFORMER_ENERGY,3,0.9555344866275977,0.003285926520893819,0.004545395539799224,1.2578286701642793,0.0010838399465104254,0.009780889673595148,2.048818961060317e-05,0.0001848914342363929,16,2,16,2,64
395376,TRANSFORMER_ENERGY,4,0.951525730147394,0.0034271484604784888,0.004750375136226113,1.3047536336917047,0.0010838399465104254,0.009780889673595148,2.048818961060317e-05,0.0001848914342363929,16,2,16,2,64
395400,TRANSFORMER_ENERGY,1,0.3847887227725504,0.009850680776639618,0.028211188496843127,12.072561601412565,0.0010518884819752325,0.009492550283139304,1.8406253631808718e-05,0.00016610343312825973,16,4,16,2,32
395400,TRANSFORMER_ENERGY,2,0.23010013554394215,0.01186025225421745,0.031522704217933795,14.75634383272065,0.0010518884819752325,0.009492550283139304,1.8406253631808718e-05,0.00016610343312825973,16,4,16,2,32
395400,TRANSFORMER_ENERGY,3,0.13605807820998927,0.013021441705230244,0.03337557386402756,16.235910417573354,0.0010518884819752325,0.009492550283139304,1.8406253631808718e-05,0.00016610343312825973,16,4,16,2,32
395400,TRANSFORMER_ENERGY,4,0.08459977271810415,0.013814650521649886,0.034347228712842445,17.463587223738497,0.0010518884819752325,0.009492550283139304,1.8406253631808718e-05,0.00016610343312825973,16,4,16,2,32
