spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],embedding_dim,dropout,learning_rate,architecture,frozen_layers
395285,xLSTM_TRANSFER,3,0.7713568082078712,0.01513164334761619,0.029754306289753434,16.805695632189174,0.0011006937362049885,0.009932983216664156,2.7219319902974575e-05,0.00024563512889375316,64,0.1,0.001,slstm_first,"input_proj, backbone"
395285,xLSTM_TRANSFER,4,0.7256610765988984,0.017501897327158168,0.0326008815130172,19.667885061026148,0.0011006937362049885,0.009932983216664156,2.7219319902974575e-05,0.00024563512889375316,64,0.1,0.001,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,1,0.22011384505350584,0.3121931458881056,0.9482013805674779,32.89301351362564,0.0009173314124776403,0.00827826780924124,1.7626634806834e-05,0.00015906792411321882,64,0.1,0.001,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,2,0.05032692704992625,0.3935210561012157,1.0463497478466106,49.368550592880354,0.0009173314124776403,0.00827826780924124,1.7626634806834e-05,0.00015906792411321882,64,0.1,0.001,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,3,0.02212048119230181,0.41077526119006635,1.0618984614649527,51.197575466825455,0.0009173314124776403,0.00827826780924124,1.7626634806834e-05,0.00015906792411321882,64,0.1,0.001,slstm_first,"input_proj, backbone"
395145,xLSTM_TRANSFER,4,-0.0033496187140031886,0.424441287707234,1.0757838971636013,55.24872498805522,0.0009173314124776403,0.00827826780924124,1.7626634806834e-05,0.00015906792411321882,64,0.1,0.001,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,1,0.46649074322639206,0.106694459901095,0.26044324339110825,29.01960094162935,0.002038892389243225,0.01839956312712725,2.4862349069161485e-05,0.00022436513255930302,64,0.1,0.001,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,2,0.25392130575330174,0.14149914416750115,0.3080222301471858,39.99789622192364,0.002038892389243225,0.01839956312712725,2.4862349069161485e-05,0.00022436513255930302,64,0.1,0.001,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,3,0.17830884311311235,0.1589526982994608,0.32332113079127534,47.90715596364238,0.002038892389243225,0.01839956312712725,2.4862349069161485e-05,0.00022436513255930302,64,0.1,0.001,slstm_first,"input_proj, backbone"
395137,xLSTM_TRANSFER,4,0.14329394810275142,0.16853237560109197,0.33036971128386033,52.202666731949286,0.002038892389243225,0.01839956312712725,2.4862349069161485e-05,0.00022436513255930302,64,0.1,0.001,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,1,0.754747570017876,0.1801559695415914,0.4484068035045999,14.411128982435587,0.0008715843389510686,0.007865432795645496,2.7285256412432286e-05,0.00024623015930072816,64,0.1,0.001,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,2,0.6111546363506195,0.24490595408162785,0.5646835815973341,19.576501201017486,0.0008715843389510686,0.007865432795645496,2.7285256412432286e-05,0.00024623015930072816,64,0.1,0.001,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,3,0.5206518601867514,0.28605982588721063,0.6270500442641669,23.079796077071435,0.0008715843389510686,0.007865432795645496,2.7285256412432286e-05,0.00024623015930072816,64,0.1,0.001,slstm_first,"input_proj, backbone"
395251,xLSTM_TRANSFER,4,0.45535055246399814,0.3122180333865094,0.6684457215627027,26.050698139112995,0.0008715843389510686,0.007865432795645496,2.7285256412432286e-05,0.00024623015930072816,64,0.1,0.001,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,1,0.6938611573233244,0.5241526440347389,1.2866735735194033,17.35401941040451,0.00149551362318299,0.013495953716050517,2.7196723718454565e-05,0.00024543121429497315,64,0.1,0.001,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,2,0.5927670829907314,0.6810002678604371,1.4842475937694548,23.47563294346236,0.00149551362318299,0.013495953716050517,2.7196723718454565e-05,0.00024543121429497315,64,0.1,0.001,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,3,0.5367090657268578,0.7606694816782679,1.5834729346604806,27.148401235236168,0.00149551362318299,0.013495953716050517,2.7196723718454565e-05,0.00024543121429497315,64,0.1,0.001,slstm_first,"input_proj, backbone"
395103,xLSTM_TRANSFER,4,0.5121759528433483,0.8001619897943048,1.6251584721774355,29.011624614650874,0.00149551362318299,0.013495953716050517,2.7196723718454565e-05,0.00024543121429497315,64,0.1,0.001,slstm_first,"input_proj, backbone"
