spring_id,spring_type,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
395285,UNSEEN,TRANSFORMER_LARGE_ENERGY,1,0.9123926917869198,0.0070706611760260165,0.0184074252276725,7.67789166639296,0.08783316579707734,0.7926322582128049,1.9351138940117906e-05,0.00017463035537773803,8,4,16,2,64
395285,UNSEEN,TRANSFORMER_LARGE_ENERGY,2,0.8389750916936146,0.011381668814507811,0.024962641302757622,12.714077087034811,0.08783316579707734,0.7926322582128049,1.9351138940117906e-05,0.00017463035537773803,8,4,16,2,64
395285,UNSEEN,TRANSFORMER_LARGE_ENERGY,3,0.7770635064324202,0.014670467958112682,0.02938064160696837,16.58602999842434,0.08783316579707734,0.7926322582128049,1.9351138940117906e-05,0.00017463035537773803,8,4,16,2,64
395285,UNSEEN,TRANSFORMER_LARGE_ENERGY,4,0.7294273485820446,0.01728145792154983,0.03237632696898593,19.291221796136995,0.08783316579707734,0.7926322582128049,1.9351138940117906e-05,0.00017463035537773803,8,4,16,2,64
395319,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,1,-0.09282065347218516,0.60017703932832,0.7806038458493283,50.99713146946917,0.08783316579707734,0.7926322582128049,1.9653823743907636e-05,0.00017736187185420023,8,4,16,2,64
395319,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,2,0.13974434660692248,0.5228797270883843,0.6928494614889784,43.97883169595855,0.08783316579707734,0.7926322582128049,1.9653823743907636e-05,0.00017736187185420023,8,4,16,2,64
395319,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,3,0.33217568552772014,0.4545288445884505,0.6107475305313158,39.22519189316036,0.08783316579707734,0.7926322582128049,1.9653823743907636e-05,0.00017736187185420023,8,4,16,2,64
395319,SEEN_MEANSCALING,TRANSFORMER_LARGE_ENERGY,4,0.23631201147661596,0.49138913911830395,0.653413349750741,42.971300358203976,0.08783316579707734,0.7926322582128049,1.9653823743907636e-05,0.00017736187185420023,8,4,16,2,64
395327,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9931880104371275,0.006549846925766491,0.009798443304532055,3.1612434021266793,0.08783316579707734,0.7926322582128049,1.7384134834232194e-05,0.0001568795332114951,8,4,16,2,64
395327,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9864358747147124,0.00798503435680032,0.01382800356601082,3.9250123898037046,0.08783316579707734,0.7926322582128049,1.7384134834232194e-05,0.0001568795332114951,8,4,16,2,64
395327,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.9681574799797985,0.012533913737916094,0.02118960608514448,6.169475010611966,0.08783316579707734,0.7926322582128049,1.7384134834232194e-05,0.0001568795332114951,8,4,16,2,64
395327,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.956497741849829,0.013211929859475887,0.02477024483211784,6.009988069901282,0.08783316579707734,0.7926322582128049,1.7384134834232194e-05,0.0001568795332114951,8,4,16,2,64
395343,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9343704827896508,0.005946129351278234,0.01376610598013863,6.39717820887223,0.08783316579707734,0.7926322582128049,2.050111330103526e-05,0.00018500806141063478,8,4,16,2,64
395343,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.8783163781474858,0.009236351419757607,0.018713982226825753,10.273499948217902,0.08783316579707734,0.7926322582128049,2.050111330103526e-05,0.00018500806141063478,8,4,16,2,64
395343,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.8320537647898304,0.01159833428474034,0.02194656836551171,13.24259678660293,0.08783316579707734,0.7926322582128049,2.050111330103526e-05,0.00018500806141063478,8,4,16,2,64
395343,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.7991876952077582,0.013389141774413452,0.023979079443807783,15.18245664209014,0.08783316579707734,0.7926322582128049,2.050111330103526e-05,0.00018500806141063478,8,4,16,2,64
395350,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.99001620180292,0.0015210725864462805,0.002177558392396989,1.6240198118030587,0.08783316579707734,0.7926322582128049,1.98059228870695e-05,0.000178734459147651,8,4,16,2,64
395350,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9881438807436733,0.0013966750479528214,0.0023724620512725596,1.5598382216284348,0.08783316579707734,0.7926322582128049,1.98059228870695e-05,0.000178734459147651,8,4,16,2,64
395350,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.9800461889482712,0.0020100885558495033,0.003077263185237491,2.225600690253516,0.08783316579707734,0.7926322582128049,1.98059228870695e-05,0.000178734459147651,8,4,16,2,64
395350,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.9805782098517939,0.0018194391976557435,0.0030355036546173323,2.0709044001065857,0.08783316579707734,0.7926322582128049,1.98059228870695e-05,0.000178734459147651,8,4,16,2,64
395368,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.981878392115178,0.002351699015926642,0.003587554621161323,2.5791987518846264,0.08783316579707734,0.7926322582128049,1.862613218436294e-05,0.00016808768169839855,8,4,16,2,64
395368,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9717492727141177,0.002754936590087549,0.0044802663359916435,3.153016626084082,0.08783316579707734,0.7926322582128049,1.862613218436294e-05,0.00016808768169839855,8,4,16,2,64
395368,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.947005079151446,0.004092494044912869,0.00614026071201482,4.781242317823266,0.08783316579707734,0.7926322582128049,1.862613218436294e-05,0.00016808768169839855,8,4,16,2,64
395368,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.9397916723324016,0.003965004221324728,0.006558654414537467,4.517141667902874,0.08783316579707734,0.7926322582128049,1.862613218436294e-05,0.00016808768169839855,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE_ENERGY,1,0.9782956745783751,0.00201497142858266,0.0031696029896248674,0.7547662456734474,0.08783316579707734,0.7926322582128049,1.886601900879719e-05,0.00017025249078436624,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE_ENERGY,2,0.9736256413760648,0.002099712177934935,0.003497144743439122,0.7924361885796588,0.08783316579707734,0.7926322582128049,1.886601900879719e-05,0.00017025249078436624,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE_ENERGY,3,0.9629769223848462,0.00268630364090676,0.004147594451375905,1.0140187323717424,0.08783316579707734,0.7926322582128049,1.886601900879719e-05,0.00017025249078436624,8,4,16,2,64
395376,TRAIN,TRANSFORMER_LARGE_ENERGY,4,0.9633279171343716,0.002583274017366062,0.00413180729112043,0.98128132890277,0.08783316579707734,0.7926322582128049,1.886601900879719e-05,0.00017025249078436624,8,4,16,2,64
